ZIP_CODE,MEDIAN_HOUSEHOLD_INCOME,MEAN_HOUSEHOLD_INCOME,
45068,67259,77528,
45069,87496,101685,
45070,53468,56676,
45101,30379,42868,
45102,55870,63861,
45103,58644,70753,
45106,52879,62847,
45107,46566,56619,
45111,101172,149913,
45112,48099,56797,
45113,60063,67739,
45115,30379,42868,
45118,56124,63714,
45120,47960,56281,
45121,42227,49065,
45122,53203,61397,
45123,39137,44769,
45130,49338,55801,
45131,47000,52712,
45132,50027,56231,
45133,38781,47355,
45135,48866,55009,
45140,84723,104899,
45142,49530,56581,
45144,26808,35173,
45145,59397,69046,
45146,52823,59716,
45147,84789,105703,
45148,55773,63936,
45150,58964,70129,
45152,61855,78949,
45153,50580,59435,
45154,49713,58498,
45155,46250,51842,
45156,48099,56797,
45157,52719,63575,
45158,66776,65316,
45159,46920,51697,
45160,59451,72965,
45162,63416,79819,
45164,62128,80261,
45166,62128,80261,
45167,41253,46605,
45168,48140,55081,
45169,45285,52845,
45171,48102,53854,
45172,39294,51077,
45174,101172,149913,
45176,53285,60635,
45177,45267,57912,
45202,32513,55797,
45203,16899,32458,
45204,26462,33948,
45205,28921,38137,
45206,28213,45782,
45207,28322,46923,
45208,79451,115394,
45209,47053,71005,
45211,38617,48092,
45212,37856,49970,
45213,49368,61462,
45214,18840,29086,
45215,52604,68793,
45216,34951,44340,
45217,38610,52781,
45218,59594,62184,
45219,21276,32349,
45220,29196,52100,
45223,29490,39920,
45224,42700,52464,
45225,18117,24781,
45226,76824,107903,
45227,61082,79154,
45229,23363,39100,
45230,66832,90109,
45231,50875,60976,
45232,19441,29130,
45233,74589,87912,
45236,58358,71483,
45237,41202,51138,
45238,53577,63416,
45239,43974,57823,
45240,49242,58227,
45241,76855,95770,
45242,84479,109777,
45243,105653,163922,
45244,83080,101434,
45245,62715,75769,
45246,52188,65357,
45247,69895,84906,
45248,66358,81872,
45249,93380,125067,
45251,54911,61206,
45252,70818,89456,
45255,74812,91797,
45301,66004,78893,
45302,57839,63580,
45303,47396,56530,
45304,50833,59302,
45305,81864,90703,
45306,59227,63932,
45307,79957,87759,
45308,50795,62837,
45309,50281,60006,
45310,56370,64563,
45311,47042,52121,
45312,62886,75550,
45314,55922,63918,
45315,65697,75454,
45316,64727,72433,
45317,55288,64726,
45318,49233,59795,
45319,62309,73139,
45320,50135,62267,
45321,49199,51820,
45322,55596,62724,
45323,51708,61295,
45324,43728,53588,
45325,50514,63500,
45326,62997,75715,
45327,58909,67386,
45328,51250,61840,
45330,53468,56676,
45331,38861,48524,
45332,53304,58356,
45333,57102,62653,
45334,61060,67581,
45335,60536,67808,
45336,58730,62826,
45337,52092,61818,
45338,50559,59528,
45339,53595,62799,
45340,58630,66053,
45341,42896,51237,
45342,51314,64740,
45344,51365,57429,
45345,49666,60685,
45346,53304,58356,
45347,44469,57001,
45348,56540,66621,
45349,59375,68145,
45350,56540,66621,
45351,56540,66621,
45352,53304,58356,
45353,47636,60414,
45354,62266,68231,
45356,45153,52473,
45358,50882,59615,
45359,58411,65502,
45360,46582,58655,
45361,51140,61585,
45362,54982,64897,
45363,57212,62566,
45365,44396,54210,
45368,46780,57042,
45369,60720,66885,
45370,85795,98485,
45371,61137,74122,
45372,57402,71931,
45373,52937,62768,
45377,50804,62437,
45378,49265,57341,
45380,49536,60621,
45381,51261,63064,
45382,49608,53268,
45383,46457,54121,
45384,35422,47346,
45385,51170,59400,
45387,58200,75747,
45388,56540,66621,
45389,49828,56075,
45390,41806,47560,
45402,24105,34298,
45403,25028,33142,
45404,25314,35117,
45405,28502,38357,
45406,31868,40560,
45409,38039,52642,
45410,35274,40291,
45414,45838,57365,
45415,57831,68037,
45416,36012,43448,
45417,27096,33846,
45418,42255,49507,
45419,70802,89334,
45420,39319,45698,
45424,57151,67189,
45426,40438,51644,
45428,28828,33943,
45429,60505,74252,
45430,67779,81456,
45431,51371,62616,
45432,57490,68258,
45433,56444,70872,
45434,81953,93557,
45439,44864,60800,
45440,59756,73773,
45449,45214,53279,
45458,80668,97339,
45459,65561,79669,
45502,60530,72599,
45503,43690,52608,
45504,43910,54341,
45505,33868,41617,
45506,34517,41774,
45601,42202,52221,
45612,41950,47809,
45613,34572,44860,
45614,41374,54625,
45616,32706,39820,
45617,50303,56069,
45618,40944,53002,
45619,38658,52809,
45620,42150,56117,
45621,31601,38883,
45622,36794,45952,
45623,38372,45343,
45624,40591,42025,
45628,47824,58927,
45629,41757,48096,
45631,36173,52422,
45634,31990,42055,
45636,41469,47349,
45638,26645,37403,
45640,36379,49370,
45642,34545,47765,
45644,51913,67841,
45645,39978,53698,
45646,35665,46701,
45647,42280,50611,
45648,41448,50422,
45650,30093,37550,
45651,33266,43323,
45652,42228,55649,
45653,37525,48571,
45654,38893,47420,
45656,35249,47383,
45657,31426,39649,
45658,30966,45104,
45659,32783,48549,
45660,32605,49641,
45661,37599,48669,
45662,28583,38850,
45663,38837,47612,
45669,42495,51145,
45671,30694,39715,
45672,35972,51353,
45673,40513,47036,
45674,30000,45512,
45678,41345,53737,
45679,36493,49324,
45680,36111,47413,
45681,50303,56069,
45682,36804,47053,
45684,38341,44715,
45685,30513,45627,
45686,37777,45416,
45688,27134,40953,
45690,36802,45906,
45692,31152,40153,
45693,35291,45194,
45694,37534,51321,
45695,31592,37078,
45696,40278,54075,
45697,41860,52630,
45698,33592,40719,
45701,27327,39729,
45710,36168,51267,
45711,36120,45109,
45714,42257,49643,
45715,30535,37178,
45716,24764,35009,
45719,40195,45238,
45721,39524,48133,
45723,42917,49779,
45724,53414,63744,
45727,40625,49305,
45729,52653,70921,
45732,8884,10094,
45734,37083,42589,
45735,41949,50367,
45741,32993,39687,
45742,58168,64059,
45743,36776,47752,
45744,42722,52339,
45745,39572,47396,
45746,39676,48295,
45750,40834,56357,
45760,29275,39436,
45761,31775,39555,
45764,26837,35246,
45766,35598,56615,
45767,39433,45887,
45768,40016,46705,
45769,34670,44093,
45770,31250,42224,
45771,31440,42368,
45772,36776,47752,
45773,40016,46705,
45775,34660,41784,
45776,40581,49609,
45778,35370,44055,
45779,31406,42130,
45780,27590,36747,
45784,55188,63985,
45786,40250,52736,
45787,40066,52637,
45788,43273,54246,
45789,39737,46314,
45801,38123,43186,
45804,30729,40158,
45805,45061,58125,
45806,54687,68968,
45807,55775,65232,
45808,55427,65766,
45809,50265,54349,
45810,34144,51861,
45812,50427,54207,
45813,48592,51903,
45814,58619,63172,
45816,56364,65825,
45817,58848,65277,
45819,68144,76839,
45820,55427,65766,
45821,50255,54177,
45822,45457,55893,
45826,63500,71557,
45827,57424,65600,
45828,53374,58235,
45830,56116,65530,
45831,56525,64624,
45832,52547,60657,
45833,47039,53819,
45835,56071,61690,
45836,56071,61690,
45838,47558,53111,
45840,47366,58730,
45841,57181,64438,
45843,49961,56160,
45844,61836,69731,
45845,54826,64547,
45846,56270,64003,
45849,38899,49109,
45850,56990,62277,
45851,46733,55483,
45853,59854,69656,
45854,61080,66039,
45855,49844,58069,
45856,49815,57348,
45858,56364,65825,
45859,50410,54184,
45860,63500,71557,
45861,36864,47281,
45862,46971,54521,
45863,49421,58609,
45864,56563,64640,
45865,65720,73288,
45866,48831,59731,
45867,58650,63313,
45868,56954,64758,
45869,60525,70270,
45870,57724,66650,
45871,55311,71529,
45872,41505,52514,
45873,43148,51668,
45874,46662,51920,
45875,54534,64518,
45876,62386,69969,
45877,59101,63205,
45879,43362,52113,
45880,49844,58069,
45881,56998,64677,
45882,46187,53780,
45883,62644,70618,
45884,55677,73526,
45885,48463,56795,
45886,51190,60021,
45887,52181,60780,
45888,57724,66650,
45889,57782,68223,
45890,59575,65184,
45891,41929,50183,
45894,47558,53111,
45895,51040,64706,
45896,56979,65200,
45897,58619,63172,
45898,43363,47803,
45899,43234,47200,
46001,45755,52776,
46011,51985,62055,
46012,45007,52621,
46013,41944,48155,
46016,28174,35635,
46017,52684,58604,
46030,58480,69151,
46031,59333,68307,
46032,99802,130039,
46033,107915,138089,
46034,60077,78200,
46035,60056,69369,
46036,39325,51373,
46037,104379,124776,
46038,78388,87255,
46039,54364,63431,
46040,84637,103330,
46041,45113,53213,
46044,48433,58367,
46045,59118,64707,
46047,54766,55515,
46048,58354,66622,
46049,58033,64429,
46050,54115,63999,
46051,60042,63495,
46052,51576,60344,
46055,76932,92966,
46056,62861,71984,
46057,60721,65225,
46058,56129,64193,
46060,64961,76259,
46062,77588,92047,
46063,58131,63629,
46064,41353,47366,
46065,55289,64059,
46068,55865,63879,
46069,68363,80660,
46070,52261,58801,
46071,61123,74497,
46072,47906,55411,
46074,82954,100953,
46075,72364,110444,
46076,55149,56928,
46077,105579,166071,
46103,54974,66685,
46104,51979,59889,
46105,59061,65565,
46106,66665,84496,
46107,43520,49789,
46110,75878,92564,
46111,60339,64991,
46112,74793,85802,
46113,65831,73018,
46115,52823,60775,
46117,60972,77082,
46118,62277,73729,
46120,49067,55590,
46121,59118,67144,
46122,65143,75538,
46123,75126,85638,
46124,46500,54852,
46125,59010,67021,
46126,71845,90800,
46127,50872,65993,
46128,60762,66508,
46130,67099,81269,
46131,53146,62789,
46133,49157,61234,
46135,48946,56859,
46140,58730,70785,
46142,68085,82214,
46143,68527,81999,
46144,63086,73127,
46146,51429,60139,
46147,57113,76433,
46148,51100,56270,
46149,57917,69583,
46150,52796,63761,
46151,52092,60786,
46155,54763,69528,
46156,51861,61250,
46157,59530,70092,
46158,55932,66605,
46160,53375,62832,
46161,62658,73376,
46162,69004,79833,
46163,66148,82116,
46164,55527,65680,
46165,57917,69583,
46166,60560,69643,
46167,73795,84177,
46168,58263,71640,
46171,68293,68988,
46172,48438,55450,
46173,43579,52160,
46175,48345,55619,
46176,46267,59657,
46180,56623,68352,
46181,59170,71788,
46182,59203,77226,
46183,62292,68603,
46184,62352,67067,
46186,61633,74775,
46201,29410,36409,
46202,33347,53962,
46203,32191,39854,
46204,41595,67635,
46205,38373,51177,
46208,43907,59115,
46214,46674,55496,
46216,36456,56805,
46217,59331,69122,
46218,28506,35196,
46219,43799,50178,
46220,63242,84657,
46221,46258,51526,
46222,27986,35270,
46224,34609,42571,
46225,28947,37214,
46226,38097,46992,
46227,43510,52294,
46228,58306,80255,
46229,47917,55378,
46231,70204,74887,
46234,66160,76126,
46235,37535,43742,
46236,90024,109023,
46237,58997,67487,
46239,65391,75027,
46240,58821,84720,
46241,37043,44101,
46250,58628,75926,
46254,45739,54904,
46256,82779,100715,
46259,82843,99634,
46260,45546,71971,
46268,48331,58490,
46278,104764,154718,
46280,80343,116899,
46290,81275,131029,
46301,77895,85514,
46303,62553,72398,
46304,63188,76586,
46307,70682,83566,
46310,59991,66772,
46311,79162,91468,
46312,31199,40088,
46319,55030,64289,
46320,26532,35662,
46321,74503,91237,
46322,58371,67851,
46323,45721,50199,
46324,42745,50538,
46327,32704,39296,
46340,57623,67107,
46341,66332,71753,
46342,54387,60154,
46345,60197,67385,
46346,60197,67385,
46347,61222,69148,
46348,57192,67042,
46349,57447,66825,
46350,47948,58764,
46356,63181,68480,
46360,39418,50202,
46365,53828,61053,
46366,41714,48304,
46368,52121,61647,
46371,52507,62398,
46373,81960,92810,
46374,43321,49883,
46375,69033,82984,
46376,64817,72936,
46377,70029,73677,
46379,58681,67895,
46381,58681,67895,
46382,61148,68146,
46383,56989,68524,
46385,72391,85443,
46390,58750,67589,
46391,60057,65943,
46392,57915,64604,
46393,68456,70509,
46394,44707,54050,
46402,20263,29806,
46403,39065,48522,
46404,28033,35503,
46405,38269,45855,
46406,28730,35948,
46407,21667,30774,
46408,37581,46036,
46409,33846,41216,
46410,48460,56193,
46501,48987,53341,
46502,48106,58825,
46504,50422,57012,
46506,48266,61610,
46507,54496,71837,
46508,59961,60821,
46510,57517,59674,
46511,51264,64368,
46514,47198,59887,
46516,38422,50898,
46517,46460,56745,
46524,50133,60500,
46526,48597,61712,
46528,53690,69894,
46530,89708,109860,
46531,38817,44858,
46532,46539,52275,
46534,35672,43581,
46536,51557,63375,
46537,56270,64601,
46538,54100,67467,
46539,47884,52232,
46540,60291,72817,
46542,48627,57268,
46543,60315,67631,
46544,43050,53683,
46545,39081,49556,
46550,49718,57857,
46552,51863,62643,
46553,58499,66025,
46554,60328,65826,
46555,46829,56603,
46556,51512,74670,
46561,57807,66369,
46562,47898,58135,
46563,47378,58186,
46565,46287,60132,
46567,55032,69254,
46570,48603,52778,
46571,55265,61161,
46573,65260,80828,
46574,48376,56462,
46580,47903,59200,
46582,51420,61773,
46590,54578,65921,
46595,65000,68710,
46601,16346,26420,
46613,33256,38581,
46614,50118,66666,
46615,40887,49191,
46616,33048,41215,
46617,46161,63430,
46619,37437,44545,
46628,42771,49460,
46635,58840,71228,
46637,46040,59016,
46701,48118,55421,
46702,49698,55826,
46703,47144,55624,
46704,63074,67843,
46705,49038,58356,
46706,47567,58485,
46710,51646,57596,
46711,39306,50149,
46714,43967,54806,
46721,42508,51493,
46723,58045,66157,
46725,51599,61754,
46730,45552,53578,
46731,69404,84717,
46732,50687,69139,
46733,47591,53846,
46737,51259,62673,
46738,49261,55033,
46740,45199,60187,
46741,59487,69588,
46742,50961,59743,
46743,61012,66337,
46745,65388,74051,
46746,45753,50833,
46747,50585,55463,
46748,69762,78063,
46750,44720,51999,
46755,46029,49194,
46759,45320,55107,
46760,46912,55534,
46761,44878,54634,
46763,53020,59117,
46764,51515,60776,
46765,73416,92592,
46766,45320,55107,
46767,43806,50229,
46770,59801,68600,
46771,45766,50643,
46772,44495,53303,
46773,57502,58866,
46774,53234,57924,
46776,49591,55692,
46777,50789,61959,
46779,50527,57540,
46781,50489,61460,
46783,69695,81791,
46784,47355,56739,
46785,57500,65210,
46786,53144,56464,
46787,49614,57503,
46788,58881,67662,
46791,59423,70640,
46792,49383,67228,
46793,45007,52119,
46794,46944,55497,
46795,50219,58055,
46797,58797,64315,
46798,67879,84864,
46799,60942,72015,
46802,29811,37750,
46803,24020,28736,
46804,68906,86787,
46805,36132,44152,
46806,27618,34628,
46807,40467,47970,
46808,41486,46491,
46809,38316,44246,
46814,116894,163358,
46815,54798,62896,
46816,35997,44862,
46818,59750,65115,
46819,46978,54959,
46825,50524,58930,
46835,58703,69638,
46845,80482,96100,
46901,42235,52392,
46902,47191,58116,
46910,43788,53471,
46911,50805,60484,
46913,51586,61129,
46914,41498,48277,
46915,55750,64483,
46917,52750,61234,
46919,56342,69312,
46920,54502,64438,
46922,39904,48931,
46923,45572,56460,
46926,43745,52059,
46928,45686,53245,
46929,47913,57867,
46930,44435,51571,
46931,49833,70112,
46932,52877,66929,
46933,41004,46890,
46936,61471,75169,
46938,46611,53634,
46939,41403,52575,
46940,46503,57194,
46941,56672,67621,
46943,47262,56439,
46946,47262,56439,
46947,40402,49963,
46950,55177,70791,
46951,45164,56399,
46952,43836,54431,
46953,32972,40266,
46957,55027,62332,
46958,43829,52760,
46959,34700,50195,
46960,46170,57457,
46961,55222,63919,
46962,43841,50276,
46967,55222,63919,
46968,38951,50680,
46970,40136,48191,
46974,49066,55381,
46975,39876,50659,
46978,48625,56058,
46979,68486,79897,
46982,53762,57316,
46984,44293,53323,
46985,50858,61828,
46986,47760,57608,
46987,62000,80507,
46988,52600,68549,
46989,55444,62928,
46990,54673,64283,
46991,60335,70182,
46992,41819,48422,
46994,49073,58391,
46996,42958,50122,
46998,53577,67779,
47001,49658,59369,
47003,50566,50978,
47006,55311,67974,
47010,55333,58759,
47011,40401,50895,
47012,48996,58471,
47016,57351,62052,
47017,45309,58538,
47018,57113,67591,
47020,48542,58651,
47022,63200,72700,
47023,46161,53821,
47024,41140,52874,
47025,61348,69584,
47030,49378,60808,
47031,46439,58293,
47032,54415,62333,
47034,45651,52161,
47035,57351,62052,
47036,64031,83893,
47037,45522,52098,
47038,48542,58651,
47040,52745,62313,
47041,56941,67489,
47042,42897,51202,
47043,41923,51620,
47060,63399,71094,
47102,39130,44870,
47104,52708,58634,
47106,69054,76319,
47108,36246,49043,
47110,50336,66287,
47111,49338,59587,
47112,50381,60750,
47114,50066,57823,
47115,52721,59930,
47116,35476,41949,
47117,51626,66956,
47118,40126,48068,
47119,76398,95539,
47120,42106,50779,
47122,65190,75455,
47123,38282,46919,
47124,64718,75168,
47125,39995,51922,
47126,60418,65443,
47129,37954,45476,
47130,48924,57219,
47135,50812,66589,
47136,59841,71244,
47137,43087,55368,
47138,40419,49106,
47140,40540,43284,
47141,52708,58634,
47142,50336,66287,
47143,66903,72456,
47145,41074,43886,
47147,47744,54761,
47150,47177,55766,
47160,56221,70025,
47161,51025,58416,
47162,52708,58634,
47163,54174,60692,
47164,52226,59403,
47165,43952,51278,
47166,50419,57875,
47167,38138,48232,
47170,43936,52073,
47172,60677,68547,
47175,35911,42417,
47177,56976,63325,
47201,54636,66339,
47203,58145,73101,
47220,48181,55742,
47223,45500,52018,
47224,40866,54672,
47226,51342,55361,
47227,49797,52168,
47229,42216,46363,
47230,45077,52223,
47231,50114,55404,
47232,52466,64740,
47234,63333,74328,
47235,50071,61955,
47240,48484,58066,
47243,37799,47183,
47244,57254,64693,
47246,53553,58350,
47247,55050,64870,
47250,43445,54435,
47260,52753,58434,
47263,53073,65726,
47264,41305,49875,
47265,43548,48177,
47270,48859,51267,
47272,48742,67491,
47273,47326,50925,
47274,46421,54205,
47280,47455,53316,
47281,47927,54791,
47282,45500,52018,
47283,47630,54295,
47302,34704,40812,
47303,34881,41514,
47304,49965,63017,
47305,19295,27083,
47306,6750,6806,
47320,47014,61026,
47324,57500,65869,
47325,43569,51271,
47326,52015,58942,
47327,43677,52494,
47330,50975,56707,
47331,36761,46421,
47334,50000,58605,
47335,40014,50047,
47336,38275,48563,
47337,41113,50754,
47338,46610,57909,
47339,48266,57652,
47340,43350,53473,
47341,57111,72871,
47342,52159,67452,
47344,51547,57317,
47345,51320,58991,
47346,49206,57126,
47348,41219,52177,
47351,51547,57317,
47352,43136,53536,
47353,44522,48353,
47354,47409,55571,
47355,45780,52683,
47356,49600,57709,
47357,46507,56927,
47358,45940,54847,
47359,43009,51456,
47360,49298,56781,
47361,49177,56251,
47362,39566,48095,
47367,56902,62962,
47368,44883,54438,
47369,42253,51295,
47371,41180,47995,
47373,40677,50784,
47374,40476,50050,
47380,43467,52106,
47381,51222,59020,
47382,44464,49937,
47383,54321,59295,
47384,56085,65081,
47385,41441,50939,
47386,49350,56329,
47387,41113,50754,
47388,51547,57317,
47390,37397,41800,
47393,48278,57450,
47394,37204,45855,
47396,54550,68756,
47401,47331,64286,
47403,40628,50327,
47404,37326,47866,
47405,8994,14151,
47406,15451,20894,
47408,30447,43175,
47420,51547,70432,
47421,36272,45583,
47424,47029,54689,
47427,50091,59599,
47429,53799,60044,
47431,41777,50831,
47432,40965,49848,
47433,51366,56608,
47434,73261,78426,
47436,40451,44546,
47437,41676,50929,
47438,37337,44610,
47441,36101,46392,
47443,51402,55409,
47446,36337,47290,
47448,48883,62456,
47449,51402,55409,
47451,51547,70432,
47452,36397,48257,
47453,43385,51987,
47454,36571,45898,
47455,50694,60155,
47456,52367,57239,
47457,48411,54132,
47458,56229,76903,
47459,50902,62356,
47460,42408,50922,
47462,49772,65574,
47464,54143,57063,
47465,40549,50573,
47467,41164,56515,
47468,55523,68586,
47469,40110,49311,
47470,41752,50767,
47471,39559,49975,
47501,43949,55167,
47512,33799,44803,
47513,47235,51361,
47514,52976,55836,
