ZIP,MEDIAN_HOUSEHOLD_INCOME,POPULATION,POPULATION_DENSITY_PER_SQ_MILE,HYDROCODONE,OXYCODONE
52730,47479,4950,135.2939569,792.5,147.5
52731,65324,894,16.95172361,0.0,0.0
52732,42337,28293,255.3059015,24280.0,26912.5
52737,52500,384,1641.025641,0.0,0.0
52738,51474,3567,29.0403732,1430.0,185.0
52739,64093,745,22.71064504,0.0,0.0
52742,56275,7618,64.98724653,2825.0,4497.5
52745,56496,633,22.18483861,0.0,0.0
52746,62519,967,36.52916289,0.0,0.0
52747,49247,2106,97.25685786,545.0,175.0
52748,65313,8850,214.42589590000003,1390.0,1707.5
52749,69159,925,459.05707199999995,0.0,0.0
52750,65561,619,20.56341771,0.0,0.0
52751,53363,1054,21.18252341,0.0,0.0
52752,47071,515,1355.263158,0.0,0.0
52753,84018,5153,206.8896294,1237.5,1510.0
52754,55080,1274,17.86064769,0.0,0.0
52755,56148,1928,31.91418923,0.0,0.0
52756,69629,2133,49.86790732,0.0,0.0
52757,47390,201,169.62025319999998,0.0,0.0
52758,72409,199,320.96774189999996,0.0,0.0
52760,56992,533,24.24711127,0.0,0.0
52761,51745,30678,173.2995148,17105.0,13415.0
52765,55108,453,15.00596263,0.0,0.0
52766,48978,820,18.10234447,0.0,0.0
52767,87933,349,523.2383808000001,0.0,0.0
52768,72409,1426,44.2321412,0.0,0.0
52769,59793,671,16.28522195,0.0,0.0
52772,48770,5029,38.35447189,2872.5,1947.5
52773,63492,2380,42.28705448,0.0,0.0
52774,49028,136,483.98576510000004,0.0,0.0
52776,49281,4947,58.47725097,520.0,340.0
52777,53421,1357,25.11381723,0.0,0.0
52778,55809,4043,48.52085209,755.0,460.0
52801,13088,1122,3090.909091,742.5,0.0
52802,32566,10868,1136.4634529999998,3742.5,3355.0
52803,41820,22174,4326.634146,5872.5,8747.5
52804,41705,27379,810.389226,17575.0,34662.5
52806,47895,27503,896.593317,22675.0,23241.184
52807,72246,13470,456.36265080000004,98202.5,51282.5
53001,65295,1901,64.47564781,0.0,0.0
53002,70345,2299,72.3570327,0.0,0.0
53003,68924,141,301.28205130000003,0.0,0.0
53004,73007,3330,94.27285338,0.0,0.0
53005,84700,19425,1322.958523,19395.0,97091.842
53006,57835,1779,43.30890766,370.0,645.0
53007,48554,1841,2369.369369,72.5,0.0
53010,59944,7681,74.62425555,810.0,610.0
53011,63743,2260,57.01887173,0.0,0.0
53012,75593,18097,515.9221142,7297.5,24235.0
53013,62761,3308,114.72567109999999,942.5,4775.0
53014,54776,7962,62.26831214,8005.0,13135.0
53015,60442,2609,65.68148633,0.0,0.0
53016,58836,384,808.4210526,0.0,0.0
53017,88182,5538,316.69240010000004,0.0,0.0
53018,99862,7899,685.7961452000001,7332.5,17847.5
53019,61806,2027,51.05279065,0.0,0.0
53020,64593,3500,56.92445312,0.0,0.0
53021,70126,4709,142.2486709,0.0,0.0
53022,78067,18920,678.3550249,9620.0,30497.5
53023,62228,1496,37.07834535,0.0,0.0
53024,70907,16579,606.8448022999999,8190.0,35411.184
53027,64419,22041,238.74566719999999,12840.0,53606.18400000001
53029,88549,20799,559.5792192000001,4942.5,17390.0
53031,67396,43,4777.777778,0.0,0.0
53032,54186,4757,147.613728,2617.5,6100.0
53033,87709,4885,332.76566760000003,2242.5,9482.5
53034,52893,1811,217.042186,0.0,0.0
53035,61076,2406,67.92197159999999,0.0,0.0
53036,65780,2720,101.53421180000001,0.0,0.0
53037,70094,9260,403.0117074,3052.5,12642.5
53038,61825,4013,132.87199520000001,0.0,0.0
53039,54672,4863,68.65153312,0.0,0.0
53040,67237,8064,123.7246268,2187.5,8745.0
53042,54213,6690,108.4788636,1870.0,9010.0
53044,77109,2297,584.1810783,1702.5,4122.5
53045,89289,21686,1507.961894,5107.5,23725.0
53046,69722,1107,457.24907060000004,0.0,0.0
53047,52889,78,478.5276074,0.0,0.0
53048,55811,3364,126.86679740000001,882.5,862.5
53049,68711,2451,61.73181543,0.0,0.0
53050,58542,6986,101.9139873,5825.0,13047.5
53051,73738,35651,1081.742877,19975.0,107834.8355
53057,63325,1928,58.49692042,0.0,0.0
53058,98617,3243,561.1697526,0.0,0.0
53059,65512,1767,56.02232015,0.0,0.0
53061,48263,5196,113.59363390000001,0.0,0.0
53063,61245,1552,39.66164933,0.0,0.0
53065,61500,2226,49.75302295,0.0,0.0
53066,78691,33830,320.13551110000003,23027.5,128939.8355
53069,81533,697,1796.391753,0.0,0.0
53070,62763,4713,165.43807919999998,0.0,0.0
53072,76612,23907,820.1653573,9725.0,34545.6905
53073,53502,15757,193.42048730000002,11835.0,32375.0
53074,59660,12880,427.3390843,2402.5,7655.0
53075,62174,3345,92.25550223,15.0,0.0
53076,82067,3648,164.4280177,0.0,0.0
53078,68443,1912,56.70729899,0.0,0.0
53079,61734,1413,41.54904728,0.0,0.0
53080,56627,5715,199.1497369,10085.0,32645.0
53081,43459,43129,1696.2558010000002,42270.0,88015.0
53083,59912,20362,627.7205746000001,9470.0,13550.0
53085,55733,11267,158.4067935,1560.0,2007.5
53086,63437,8255,384.32887939999995,2012.5,12345.0
53088,58036,379,288.2129278,0.0,0.0
53089,80437,18568,681.7697815,5700.0,41125.0
53090,57218,21873,390.1364488,0.0,0.0
53091,56497,2018,78.30811021,0.0,0.0
53092,106413,20024,981.857409,6505.0,21292.5
53093,63287,1981,98.70945239,0.0,0.0
53094,50901,19169,213.73935150000003,12027.5,49917.171
53095,59075,27139,377.64913789999997,27967.5,124077.5
53097,96923,6319,234.40166180000003,2032.5,4729.8355
53098,54916,11965,115.8131116,0.0,0.0
53103,73457,3724,289.1079885,840.0,6262.5
53104,74380,5426,170.2862164,0.0,0.0
53105,60868,29225,185.5555556,18257.5,56830.0
53108,67618,3329,168.47165990000002,0.0,0.0
53110,46984,18320,3842.281879,22147.5,100462.0065
53114,55275,2678,77.17801666,0.0,0.0
53115,49368,15788,221.8537463,18280.0,28352.5
53118,79124,7202,192.17119830000001,0.0,0.0
53119,82839,5608,145.1308196,0.0,0.0
53120,68656,9679,167.54370780000002,2435.0,11210.0
53121,60059,19045,165.2795737,11265.0,38855.0
53122,103513,5985,1829.715683,1590.0,11435.0
53125,61086,1895,347.1967754,0.0,0.0
53126,70552,6431,123.1001876,5.0,0.0
53128,56345,8947,352.0639043,0.0,0.0
53129,61334,13973,2714.785312,2702.5,11125.0
53130,60459,7755,2414.383562,7782.5,35634.671
53132,78877,34863,1002.040699,24255.0,95689.671
53137,60917,1702,52.64297424,0.0,0.0
53139,63231,2802,93.47166161,0.0,0.0
53140,37500,30017,3474.9942119999996,6665.0,23735.0
53142,65738,32375,1496.141226,30760.0,107512.171
53143,46743,23264,5580.235068,9672.5,22265.0
53144,55406,27256,623.1082255,25555.0,52607.5
53146,76034,7458,406.34194180000003,0.0,0.0
53147,53089,16457,231.35534840000003,24115.0,60377.5
53149,77232,19057,324.2089146,19155.0,59967.3355
53150,83929,24850,742.9220605,9295.0,65217.5
53151,80283,31987,1800.461556,21340.0,113667.5
53153,82197,2328,565.1857247,0.0,0.0
53154,67985,34451,1208.764605,16372.5,73899.8355
53156,56221,2992,92.83852551,0.0,0.0
53158,76177,15917,524.1372497,4635.0,6827.5
53167,72083,399,1855.813953,0.0,0.0
53168,66742,8643,245.65841459999996,10315.0,22351.5455
53170,59438,2380,2308.438409,0.0,0.0
53172,55330,21156,4408.418421,10345.0,73734.8355
53177,54419,8329,305.3264416,6507.5,1782.5
53178,64086,2626,84.21525239,0.0,0.0
53179,63626,6310,586.4857329,0.0,0.0
53181,68571,7357,526.9679821999999,4965.0,9082.5
53182,61144,9412,165.7742708,3345.0,5632.5
53183,86809,2815,790.286356,3210.0,7440.0
53184,61042,4271,145.7181849,2167.5,10842.5
53185,74511,18551,404.00278760000003,3040.0,17031.184
53186,57104,33592,2674.9482399999997,15382.5,60450.69050000001
53188,65359,35195,1278.377102,29445.0,114566.513
53189,79656,26228,553.9527320000001,20590.0,55310.0
53190,42459,19200,142.96883730000002,8830.0,24942.203499999996
53191,60702,2842,732.8519856,0.0,0.0
53192,53775,217,200.18450180000002,0.0,0.0
53195,61081,114,350.7692308,0.0,0.0
53202,41513,23386,11078.16201,8907.5,36767.039000000004
53203,70203,938,2098.4340039999997,2265.0,22587.5
53204,27482,42355,12905.24071,18037.5,72465.0
53205,23648,10050,7112.526539,0.0,0.0
53206,22604,28210,10479.19762,6620.0,22830.0
53207,52070,35149,3577.8705210000003,18887.5,99709.8355
53208,34522,31133,7976.684601999999,19372.5,298587.5
53209,37107,46917,4308.264463,18642.5,285507.5
53210,34800,28126,11047.132759999999,11100.0,123157.5
53211,57739,35406,9036.753445999999,11452.5,124909.5065
53212,30592,30416,7502.71337,19925.0,92990.0
53213,66260,26020,6448.574968999999,15540.0,77052.5
53214,45041,34725,4774.5084560000005,38880.0,250872.5
53215,34884,60953,10765.27729,39770.0,425025.0
53216,35049,32264,6956.446744,13547.5,97547.5
53217,101746,29192,2060.417843,12977.5,105131.34850000001
53218,33814,40625,6918.426431,8297.5,59652.5
53219,47285,33880,6848.5951079999995,11707.5,69925.0
53220,47353,26303,4750.406357,24347.5,180159.671
53221,49337,37701,4094.8191590000006,133127.5,274201.842
53222,52348,25165,4544.059227000001,19557.5,187640.0
53223,46650,29230,2870.7523079999996,14480.0,81465.0
53224,45014,21284,2167.19275,16747.5,104195.0
53225,41733,25706,3741.7758369999997,16927.5,79605.0
53226,67408,18370,2671.222917,17490.0,124182.3355
53227,42882,23357,4587.900216,16592.5,137525.0
53228,58360,14369,2763.2692309999998,8250.0,27097.5
53233,21228,16453,9729.745713,8242.5,35655.0
53235,47015,9270,3643.867925,4275.0,13267.5
53295,16049,359,1534.188034,2505.0,5.0
53402,56283,33174,1620.061532,23732.5,89795.0
53403,39564,27432,2876.9795489999997,6905.0,14815.0
53404,40043,15658,3514.7025810000005,5565.0,6002.5
53405,49299,25193,3871.0817460000003,21695.0,57807.5
53406,57039,25845,1559.276018,42432.5,131742.00650000002
53501,61842,23,353.8461538,0.0,0.0
53502,61714,2421,47.28792703,0.0,0.0
53503,61969,1947,34.51393321,0.0,0.0
53504,52331,2084,22.84085927,0.0,0.0
53505,61655,354,19.22241529,0.0,0.0
53506,45823,1125,17.77223109,0.0,0.0
53507,64418,2196,34.89647063,0.0,0.0
53508,64959,5262,75.76346594,1182.5,18557.5
53510,52172,1482,35.25465661,0.0,0.0
53511,42585,48929,442.7883658,41820.0,83532.3355
53515,68288,2268,61.17329737,5.0,0.0
53516,56705,2152,25.860100699999997,0.0,0.0
53517,75033,1752,39.54228451,0.0,0.0
53518,45868,1330,17.74611053,0.0,0.0
53520,52153,6810,55.40594414,1772.5,3607.5
53521,76305,3656,59.70441741,0.0,0.0
53522,53133,1085,28.01084291,0.0,0.0
53523,63516,4949,102.0980752,3710.0,7802.5
53525,53516,4052,72.56446991,42.5,75.0
53526,49798,565,69.35068123,0.0,0.0
53527,81272,9963,277.18888239999995,6365.0,11837.5
53528,75751,5734,122.5658893,2755.0,5497.5
53529,74130,2031,55.55403594,0.0,0.0
53530,48322,4566,34.20609057,2320.0,3350.6905
53531,68911,4338,102.5071481,3680.0,7010.0
53532,72839,13606,251.4832819,10702.5,25625.0
53533,53604,7276,50.56816207,12187.5,19064.8355
53534,53425,11512,141.57637769999997,4092.5,19837.5
53536,65067,8503,89.91984095,1795.0,4427.5
53537,56475,781,884.4847112,0.0,0.0
53538,53099,18468,186.1449608,20007.5,34015.3615
53540,47273,169,123.4477721,0.0,0.0
53541,48911,861,13.90458965,0.0,0.0
53543,45702,1641,20.64358678,165.0,0.0
53544,64709,800,20.0,0.0,0.0
53545,52257,23117,933.2283719000001,30272.5,86119.671
53546,57977,30648,370.9019617,9482.5,30552.5
53548,46652,18558,259.7995296,7400.0,30931.513000000006
53549,46985,10414,149.02903590000003,7195.0,14699.1775
53550,54043,1239,25.85613222,0.0,0.0
53551,60783,8273,195.9080253,4720.0,13121.3485
53553,49798,624,71.57604955,0.0,0.0
53554,47695,1134,24.23905609,0.0,0.0
53555,70135,8465,106.15085590000001,3770.0,7132.5
53556,48275,2594,55.73580284,0.0,0.0
53557,54256,482,85.44584294,0.0,0.0
53558,74075,10742,619.4925029,6720.0,21952.5
53559,62012,6063,95.23435537,262.5,935.0
53560,66321,3458,58.66784296,0.0,0.0
53561,56165,1618,44.864684999999994,0.0,0.0
53562,73968,23627,742.1938807999999,10092.5,33382.5
53563,62851,10728,166.0167131,3652.5,4082.5
53565,56727,4765,26.05633418,1575.0,1587.5
53566,46954,15217,98.68224796,15230.0,31970.0
53569,43627,1155,26.15785302,55.0,0.0
53570,64479,2627,36.51501883,5.0,0.0
53571,71653,280,689.6551724,0.0,0.0
53572,64226,9970,95.80826815,4137.5,15817.5
53573,43250,3062,28.12012122,0.0,0.0
53574,64146,3877,93.69260512,1555.0,3240.0
53575,78371,15494,283.5495855,10390.0,23787.5
53576,56475,2319,74.05869767,0.0,0.0
53577,58475,1371,29.85107124,0.0,0.0
53578,56289,5924,120.345353,4177.5,26975.0
53579,54256,1760,41.1138105,337.5,1215.0
53580,49798,564,27.28592163,0.0,0.0
53581,40739,10699,44.94245148,8940.0,27735.0
53582,64372,1079,31.5367978,0.0,0.0
53583,59180,5747,75.39224432,4425.0,24210.0
53585,55126,2215,81.21585451,0.0,0.0
53586,44431,2284,22.74152918,0.0,0.0
53587,48911,1290,22.30329017,0.0,0.0
53588,53966,4077,29.71769285,2552.5,9242.5
53589,67097,19427,230.53281119999997,12212.5,43480.0
53590,70385,36294,543.4535218,21427.5,66414.8355
53593,84972,19225,267.4187311,7957.5,12194.012999999997
53594,56707,5144,72.78386983,1147.5,2802.5
53597,76286,16844,325.0607897,6907.5,15007.5
53598,71657,2511,728.2482599,0.0,0.0
53599,48911,69,286.30705389999997,0.0,0.0
53702,60187,50,2941.176471,0.0,0.0
53703,25078,27958,15361.53846,11855.0,48177.5
53704,53358,44034,1964.575712,32485.0,136947.5
53705,61309,23494,3568.889564,5872.5,15410.0
53706,6359,5133,9703.213611,90.0,0.0
53711,66829,45728,1792.1304280000002,23235.0,103640.0
53713,41359,22146,2123.094622,23832.5,50975.0
53714,55126,16463,3571.924496,5522.5,7240.0
53715,16488,12136,10029.75207,10000.0,41240.0
53716,60222,18419,2801.368821,52470.0,87977.5
53717,75889,11962,3279.057018,21032.5,92708.19050000001
53718,72467,11753,586.1260722,3545.0,25260.0
53719,65796,28487,2818.820503,10485.0,36345.0
53726,46184,5177,10416.49899,0.0,0.0
53801,42049,878,14.84261419,0.0,0.0
53802,44400,58,60.92436975,0.0,0.0
53803,43114,1306,106.47317790000001,0.0,0.0
53804,42666,1372,27.10123457,0.0,0.0
53805,43081,5269,37.87758975,3427.5,9537.5
53806,44400,1831,26.38062443,0.0,0.0
53807,49664,4843,45.40851726,1712.5,1337.5
53808,49082,1049,1237.028302,5.0,0.0
53809,43479,4120,40.67729674,872.5,1780.0
53810,43797,429,11.64115923,0.0,0.0
53811,49399,3371,69.48939416,0.0,0.0
53813,43305,6075,41.119256,2335.0,5900.0
53816,42304,810,13.424821,0.0,0.0
53817,42049,205,131.4945478,0.0,0.0
53818,41764,15091,98.32231163,9405.0,17045.0
53820,48239,2532,28.15084942,0.0,0.0
53821,38256,8456,81.69890437,7607.5,19292.5
53825,46892,487,15.79220442,0.0,0.0
53826,41214,1332,18.62676549,0.0,0.0
53827,42398,292,8.595819841,0.0,0.0
53901,42919,14445,101.75258170000001,24537.5,49562.5
53910,33919,3508,57.03972293,4575.0,15390.0
53911,70767,1351,37.8325399,0.0,0.0
53913,48953,19881,151.19665980000002,21832.5,62352.5
53916,48175,22507,224.0238088,24085.0,52377.5
53919,57098,2629,38.219431,0.0,0.0
53920,48883,414,52.19364599,0.0,0.0
53922,62489,1036,22.62601555,0.0,0.0
53923,55999,2098,27.154357899999997,0.0,0.0
53924,13315,1360,19.45024456,0.0,0.0
53925,52921,7781,61.98567662,6325.0,17822.5
53926,52659,1628,33.63219436,0.0,0.0
53928,59417,128,457.14285710000007,0.0,0.0
53929,45869,2782,34.79674797,2410.0,3280.0
53930,50036,1285,31.88427373,0.0,0.0
53931,57633,237,280.141844,0.0,0.0
53932,63595,2573,69.32507073,0.0,0.0
53933,54152,4117,110.4790017,0.0,0.0
53934,36915,4396,36.49313886,4030.0,27985.0
53935,56489,307,306.6933067,0.0,0.0
53936,38178,1610,27.16611828,0.0,0.0
53937,57300,1053,20.49874438,0.0,0.0
53939,53295,244,446.88644689999995,0.0,0.0
53941,51588,2932,42.00151847,0.0,0.0
53943,58211,1065,21.82108757,7.5,0.0
53944,51035,2224,28.6513018,0.0,0.0
53946,52017,4386,34.70266165,1322.5,4114.735999999999
53947,53295,137,531.0077518999999,0.0,0.0
53948,45725,8414,57.14091681,12010.0,47457.5
53949,43964,6011,35.41674032,1392.5,4940.0
53950,44397,5449,52.81932476,1057.5,2252.5
53951,57137,2601,35.52211084,0.0,0.0
53952,42501,4377,46.26165261,0.0,0.0
53953,45374,282,113.66384520000001,0.0,0.0
53954,57284,6926,87.37227198,4345.0,1692.5
53955,59678,5692,76.9657224,1502.5,2537.5
53956,54729,3397,43.24028462,1277.5,1415.0
53959,48405,13384,121.17700320000002,11390.0,34672.5
53960,59216,3268,36.13725078,1225.0,320.0
53961,59470,837,34.92010514,0.0,0.0
53963,45255,13910,166.0261154,7237.5,20022.5
53964,28928,3604,31.836612100000004,2427.5,3900.0
53965,46983,10398,61.43030160000001,17157.5,47664.8355
53968,46754,2329,32.33015908,0.0,0.0
53969,56667,419,452.972973,0.0,0.0
54001,50335,8155,70.43409166,4487.5,12955.0
54002,60438,6278,83.05880796,2787.5,13662.5
54003,64423,1013,34.96600048,5.0,0.0
54004,47882,2317,27.570860800000002,0.0,0.0
54005,46041,3056,38.39485388,0.0,0.0
54006,45115,743,27.32722792,0.0,0.0
54007,61999,1188,25.1806948,0.0,0.0
54009,56163,2509,77.83706645,0.0,0.0
54010,60538,50,3571.428571,0.0,0.0
54011,61613,6819,66.26693359,645.0,1282.5
54013,56548,3475,34.244887899999995,0.0,0.0
54014,68889,2232,51.50808852,0.0,0.0
54015,70222,3586,94.88027517,0.0,0.0
54016,82758,30108,441.5180666,9377.5,63132.171
54017,61709,16743,121.0112822,5420.0,18852.5
54020,56352,7260,95.91882572,1830.0,7415.0
54021,76430,6622,148.6887013,887.5,5665.0
54022,57463,22358,159.30969130000003,4990.0,21365.0
54023,70898,3833,92.79748215,0.0,0.0
54024,50404,4811,57.06389591,5882.5,23245.0
54025,71905,6864,141.2461931,575.0,3755.0
54026,64254,1809,65.21739129999999,0.0,0.0
54027,56858,989,33.07249866,0.0,0.0
54028,57185,2493,60.22757471,0.0,0.0
54082,72736,1696,125.24924299999999,0.0,0.0
54101,57442,2751,51.92917548,0.0,0.0
54102,33971,875,8.895711759,0.0,0.0
54103,32466,418,5.600889711000001,0.0,0.0
54104,33606,1051,5.163451996,0.0,0.0
54106,60750,4997,54.54585148,0.0,0.0
54107,53060,3727,50.59115775,0.0,0.0
54110,55584,5338,82.64309269,1450.0,1467.5
54111,46163,2132,40.42472507,0.0,0.0
54112,44244,2284,36.3798541,1480.0,2972.5
54113,76116,3325,1918.6382,0.0,0.0
54114,37242,5178,21.092251100000002,2635.0,14052.5
54115,61153,41178,327.9286454,15360.0,24082.5
54119,33976,1083,11.55261614,0.0,0.0
54120,38113,245,2.506368221,0.0,0.0
54121,39879,2982,11.40431391,0.0,0.0
54123,55455,238,475.0499002,0.0,0.0
54124,40987,3881,41.22539595,0.0,0.0
54125,33967,519,7.005939525,0.0,0.0
54126,66167,3625,47.69046585,0.0,0.0
54127,47380,76,904.7619048,0.0,0.0
54128,40724,1778,34.30445688,0.0,0.0
54129,56429,3477,48.04476993,0.0,0.0
54130,60278,25108,314.8259605,3815.0,5930.0
54135,30348,3096,38.49309959,0.0,0.0
54136,55314,6406,3097.678917,5790.0,9105.0
54137,56909,1115,42.61906582,0.0,0.0
54138,39889,821,11.25520948,2395.0,1852.5
54139,49893,3096,32.32441349,0.0,0.0
54140,52621,8533,2693.497475,2895.0,4285.0
54141,67702,2549,97.92923278,0.0,0.0
54143,41980,15225,224.6105276,26685.0,38627.5
54149,39842,1184,9.450754703,1327.5,0.0
54150,37738,1037,60.53353570000001,0.0,0.0
54151,37170,3556,29.47490572,0.0,0.0
54153,44725,7252,71.67424392,6137.5,7869.671
54154,42676,5548,66.58026114,8422.5,12317.5
54155,68938,5451,158.6022288,2900.0,4932.5
54156,34589,1535,11.25795758,0.0,0.0
54157,47817,5986,67.49732198,5712.5,9292.5
54159,47269,1434,22.75215384,0.0,0.0
54160,52633,253,565.9955257,0.0,0.0
54161,40479,2696,21.66384083,0.0,0.0
54162,56961,9065,79.48965275,977.5,4512.5
54165,56801,7539,80.71734475,2365.0,1177.5
54166,43943,17002,120.3298064,23255.0,32747.171000000002
54169,80586,2600,761.3469985,0.0,0.0
54170,59347,3730,32.61943699,0.0,0.0
54171,69226,3362,145.0701187,0.0,0.0
54173,71452,4095,290.776113,0.0,0.0
54174,40204,3013,15.77032792,465.0,0.0
54175,39889,1018,18.76566878,0.0,0.0
54177,35113,2898,16.85393258,610.0,827.5
54180,71080,2861,695.4302382000001,852.5,137.5
54201,21167,5345,71.35991028,1320.0,4975.0
54202,52409,1240,29.87951807,0.0,0.0
54204,56928,1819,38.20946939,0.0,0.0
54205,58736,2177,52.79111499,0.0,0.0
54207,56708,176,177.95753290000002,0.0,0.0
54208,59427,6061,59.22241873,1345.0,695.0
54209,53384,1195,30.34458241,0.0,0.0
54210,51711,897,33.62573099,0.0,0.0
54211,45946,277,78.09416408,0.0,0.0
54212,46380,997,30.28186126,0.0,0.0
54213,55383,1276,34.80158189,0.0,0.0
54214,59565,334,1171.929825,0.0,0.0
54216,53647,6276,57.9501385,2567.5,3985.0
54217,61366,7405,65.60528741,1185.0,915.0
54220,46416,40220,407.7866775,35475.0,104197.5
54227,59565,1568,50.08944544,0.0,0.0
54228,61481,2682,66.69484992,0.0,0.0
54229,67613,4306,104.92714070000001,0.0,0.0
54230,56911,4782,43.55151592,0.0,0.0
54232,56044,779,1042.838019,0.0,0.0
54234,47839,1614,67.14368916,1635.0,1777.5
54235,45291,17203,89.5271501,16235.0,25487.5
54241,50618,14884,224.60990550000002,13167.5,26865.0
54245,56190,2259,55.69526627,0.0,0.0
54246,51711,708,27.78431834,0.0,0.0
54247,58005,2339,68.77186793,0.0,0.0
54301,35567,22742,3474.713522,20122.5,43574.8355
54302,41650,30611,3203.327752,16057.5,16602.5
54303,35618,27041,2472.8852309999997,40162.5,70992.5
54304,46004,28153,2401.5183829999996,11412.5,12070.0
54311,60306,33580,523.8526099,13830.0,14335.0
54313,71769,35897,602.2481335,8955.0,20595.0
54401,48657,30702,368.6865048,48157.5,47110.0
54403,50831,24272,181.44033969999998,5415.0,1525.0
54405,44794,3032,101.357224,2220.0,825.0
54406,59117,3469,51.72285258,5.0,0.0
54407,61358,1515,32.24296082,0.0,0.0
54408,55344,1068,24.00593405,0.0,0.0
54409,42990,13238,62.39012918,16775.0,16182.5
54410,54341,2392,36.04689713,0.0,0.0
54411,55221,5406,28.42719672,0.0,0.0
54412,54883,2181,30.16013497,0.0,0.0
54413,47248,191,6.089784466,0.0,0.0
54414,47463,3404,26.42651968,0.0,0.0
54416,40569,1684,20.2911124,1337.5,1205.0
54417,64602,46,147.9099678,0.0,0.0
54418,49468,1080,9.250535332,0.0,0.0
54420,44131,1307,33.9789419,0.0,0.0
54421,44577,3455,48.77532293,0.0,0.0
54422,39781,1209,31.18068809,0.0,0.0
54423,61945,2343,43.85915651,0.0,0.0
54424,48169,1651,10.05511739,0.0,0.0
54425,44447,2036,46.18036654,0.0,0.0
54426,59799,4479,41.34016337,0.0,0.0
54427,49970,1099,24.50499465,0.0,0.0
54428,38164,1127,17.27044256,0.0,0.0
54430,54801,135,27.72643253,0.0,0.0
54433,42197,1845,11.49597174,0.0,0.0
54435,54747,2010,9.159804409,0.0,0.0
54436,43422,2203,20.63796899,0.0,0.0
54437,43352,3077,25.85605647,0.0,0.0
54440,56190,2964,35.07277245,0.0,0.0
54441,51580,828,872.4973656,0.0,0.0
54442,58177,1177,15.84544965,0.0,0.0
54443,57781,2137,23.56924638,0.0,0.0
54446,48618,3123,40.84702312,0.0,0.0
54447,42083,498,16.02316602,0.0,0.0
54448,60305,4249,47.73299182,0.0,0.0
54449,49166,26418,154.96427690000002,29872.5,41002.5
54450,39441,436,261.39088730000003,0.0,0.0
54451,38870,11755,33.8435051,11095.0,18000.0
54452,49033,19360,43.77861948,15775.0,17937.5
54454,52231,1279,28.0562441,0.0,0.0
54455,64697,17029,74.00502377,2732.5,4212.5
54456,38520,6085,27.41781414,3885.0,7150.0
54457,47603,8539,63.01984546,992.5,287.5
