,ZIP,MEDIAN_HOUSEHOLD_INCOME,POPULATION,POPULATION_DENSITY_PER_SQ_MILE
786,3785,42817,2400,40.18081366
787,3801,63815,21532,903.7186267000001
788,3809,57560,3716,92.16955627
789,3810,57569,1538,66.53688081
790,3811,87514,6753,606.1938959
791,3812,46357,824,13.64916349
792,3813,46708,3250,33.79994592
793,3814,44967,2329,73.57912362
794,3816,52679,1368,47.1155502
795,3817,51866,574,57.99737294
796,3818,49733,3807,44.82620573
797,3819,78083,4377,373.6235595
798,3820,59989,30039,1081.706878
799,3823,72209,1719,162.16981130000002
800,3824,60676,14638,653.9492495000001
801,3825,74102,8512,184.6300675
802,3826,82711,2470,868.4950774
803,3827,87103,3150,176.1547925
804,3830,46406,1610,125.13601740000001
805,3832,55531,395,15.84627111
806,3833,74806,20955,431.72359800000004
807,3835,47975,6786,182.3311301
808,3836,45728,1489,42.56109761
809,3837,64219,1519,75.35843628
810,3838,46357,1031,44.85143777
811,3839,55733,3735,441.02019129999996
812,3840,75526,3566,342.0295415
813,3841,83959,6334,586.3186152000001
814,3842,72310,15345,1204.474097
815,3844,112417,2238,181.7295981
816,3845,45924,991,74.93383743
817,3846,46357,799,12.29003876
818,3847,40661,294,345.0704225
819,3848,69792,6020,306.408103
820,3849,55543,1585,63.42029449
821,3850,52679,372,123.17880790000001
822,3851,58382,4040,153.146323
823,3852,58382,558,82.85077951
824,3853,52679,602,75.99091139
825,3854,67292,968,1173.333333
826,3855,60625,2638,63.54788977
827,3856,79824,1680,236.7864693
828,3857,70588,9006,714.8186364000001
829,3858,87257,4603,464.57408160000006
830,3860,40861,4056,201.07079119999997
831,3861,72209,4330,216.99909790000004
832,3862,75081,4278,308.1688518
833,3864,44967,1696,49.10391152
834,3865,76471,7609,715.2660274
835,3867,51183,20758,694.6889328
836,3868,53629,5323,704.9397431
837,3869,66161,2469,348.2369535
838,3870,85268,5162,423.18412850000004
839,3871,85268,136,326.1390887
840,3872,46406,3809,80.53364907
841,3873,84362,5711,429.10812230000005
842,3874,52645,8776,982.2048125
843,3875,55214,833,59.43207763
844,3878,52254,11824,1183.9391210000001
845,3882,45728,1465,38.12919681
846,3883,51866,178,13.99041107
847,3884,72303,3964,81.81799418
848,3885,106572,7261,479.9391896000001
849,3886,51872,2112,55.39236257
850,3887,57598,2154,106.58090049999998
851,3890,44967,327,71.42857143
852,3894,55652,6314,129.2475231
853,3901,61513,7246,192.47728840000002
854,3902,72016,2211,112.8406655
855,3903,66854,6211,313.79780730000004
856,3904,52799,7703,687.7678571
857,3905,54048,1780,270.84601339999995
858,3906,57711,4647,121.49019609999999
859,3907,57542,894,218.6888454
860,3908,75007,7233,224.85777349999998
861,3909,61753,9738,283.2543122
862,3910,57101,328,964.7058824
863,3911,57101,250,718.3908046
864,4001,51227,2429,67.55666806
865,4002,62908,7351,111.33998759999999
866,4003,66055,330,286.4583333
867,4005,49409,23146,483.2452972
868,4006,61583,96,1280.0
869,4008,63192,2723,76.38362927
870,4009,42420,5151,90.94600798
871,4010,42439,1597,35.91265826
872,4011,51062,20278,433.9675134
873,4015,51656,3808,119.872824
874,4017,85168,341,95.89426322
875,4019,58429,71,98.61111111
876,4020,48269,1403,63.26659452
877,4021,85168,5820,282.1544577
878,4022,42439,1148,24.88565173
879,4024,52059,608,38.3717261
880,4027,56227,6031,109.65055819999999
881,4029,52059,1725,52.48744865
882,4030,60288,2208,132.7880683
883,4032,60895,7879,227.0278058
884,4037,37578,3834,46.48286899
885,4038,70795,16381,323.6328434
886,4039,67751,7422,182.6324467
887,4040,42035,3111,50.49177135
888,4041,40694,1613,43.10874736
889,4042,57536,4281,133.7227463
890,4043,73978,10810,306.1802526
891,4046,60745,7496,168.8630578
892,4047,48269,1892,32.48793722
893,4048,50684,2946,104.52739140000001
894,4049,56924,3659,89.51900964
895,4050,58429,230,161.6303584
896,4051,45086,1153,26.41405695
897,4055,52824,3793,121.9026193
898,4056,51227,257,45.56737589
899,4057,42420,56,1018.181818
900,4061,60288,3369,171.3457431
901,4062,57302,17020,362.3203832
902,4063,31529,412,614.9253731000001
903,4064,40589,8212,1214.074512
904,4066,66055,539,299.1120977
905,4068,40694,1505,47.57539356
906,4069,65117,1465,64.10256410000001
907,4071,63873,4801,129.42096180000001
908,4072,42759,18482,480.50124789999995
909,4073,43224,16189,432.9419945
910,4074,77285,18760,394.38277830000004
911,4076,51227,2683,69.20656211
912,4079,63939,3871,182.3105543
913,4083,44589,4525,452.9076169
914,4084,70905,8088,172.37851659999998
915,4085,55429,1786,148.0805903
916,4086,63864,8787,272.8797242
917,4087,60288,2116,111.1461288
918,4088,45086,1516,31.46991053
919,4090,63243,9589,166.3197697
920,4091,52059,911,47.05335468
921,4092,46303,17515,1021.9978990000001
922,4093,55999,8034,198.24310319999998
923,4095,51217,1274,43.87203416
924,4096,77652,8349,625.2995806
925,4097,70858,3574,168.3704716
926,4101,28472,17227,8691.72553
927,4102,50475,17335,2930.6847
928,4103,55954,30606,2998.236677
929,4105,88841,11158,380.8711087
930,4106,51529,25175,2061.328093
931,4107,81192,8980,619.5239738
932,4108,58429,862,723.7615449
933,4109,58429,93,72.09302326
934,4110,85168,1391,618.4971098
935,4210,42117,23045,388.72864060000006
936,4217,38631,3312,18.12173076
937,4219,43994,1472,23.98097162
938,4220,45756,3077,39.24494611
939,4221,41350,1098,34.22586578
940,4222,74952,3848,100.52246600000001
941,4224,41466,3040,40.93779879
942,4227,41401,79,139.5759717
943,4228,32677,6,88.23529412
944,4231,44549,236,6.927321827
945,4234,31406,168,512.195122
946,4236,56719,4350,134.77506509999998
947,4237,39861,238,33.81642512
948,4238,48258,1416,63.19453742
949,4239,40208,4851,100.26248890000001
950,4240,37562,36592,1071.602191
951,4250,42531,4228,354.6384835
952,4252,45635,4799,440.1944597
953,4253,41833,2095,55.68846358
954,4254,32677,3181,162.1883445
955,4255,44549,802,21.19730408
956,4256,57461,3064,272.1620181
957,4257,33194,2681,114.8622595
958,4258,57465,2617,88.34649922
959,4259,50327,3264,111.0770801
960,4260,65117,5542,117.6071133
961,4263,51429,2326,58.07450315
962,4265,50461,918,129.9730992
963,4267,45086,37,17.8313253
964,4268,38853,5023,110.07385009999999
965,4270,43171,5880,74.76825655
966,4271,37342,67,370.1657459
967,4274,56585,5343,127.305218
968,4275,33194,514,5.426291119
969,4276,31579,5841,85.21036354
970,4280,51911,6474,155.4045944
971,4281,37342,5116,126.0315818
972,4282,61949,5734,96.76167333
973,4284,54239,1138,67.28154192
974,4285,41923,433,6.700400786
975,4286,39861,47,839.2857142999999
976,4287,63192,3224,72.55868386
977,4289,41071,1815,74.82684697
978,4290,40750,1541,33.01553294
979,4292,40750,948,21.39520188
980,4294,31670,3995,69.3046978
981,4330,32081,26086,222.78779390000003
982,4342,43799,1672,54.9060817
983,4343,58066,25,51.65289256
984,4344,51168,2951,262.7548749
985,4345,50261,11646,161.6041074
986,4346,49682,1772,830.3655107999999
987,4347,59500,2355,400.9875702
988,4349,54204,1158,39.33824778
989,4350,61100,3577,96.37353163
990,4351,61472,2571,120.89152209999999
991,4352,51583,1632,43.25011926
992,4354,50893,1535,37.84610074
993,4355,62935,2600,88.84636413
994,4357,55917,3399,111.82760320000001
995,4358,53673,4276,85.90657961
996,4359,55217,388,540.3899721
997,4360,51583,560,23.14527795
998,4363,44747,2575,74.31457431
999,4364,58066,6025,197.4438801
1000,4401,44997,44899,448.02674249999995
1001,4406,28902,819,9.083145719
1002,4408,44615,176,1.487013975
1003,4410,42664,1290,31.32284382
1004,4411,45369,1492,35.04733269
1005,4412,49913,9482,622.4235262999999
1006,4413,31898,196,3.814788143
1007,4414,34718,1248,5.072242882
1008,4415,33696,276,174.4627054
1009,4416,49035,5468,94.63318392
1010,4417,37226,370,5.925119303
1011,4418,41148,1771,12.01696353
1012,4419,48530,2794,76.48089346
1013,4421,47431,1366,175.6687243
1014,4422,47250,1409,34.74465514
1015,4424,32989,823,7.824904684
1016,4426,41447,4720,30.55609503
1017,4427,47250,2858,71.10160215
1018,4428,49503,3146,52.85707085
1019,4429,53791,4717,66.86417373
1020,4430,34041,1728,191.42572280000002
1021,4431,46143,81,258.7859425
1022,4434,48852,1246,50.22573363
1023,4435,41490,1092,28.3180333
1024,4438,44347,1124,45.67434678
1025,4441,40821,1840,3.1648400039999998
1026,4442,40809,93,1.2417384340000002
1027,4443,30331,2537,18.46648809
1028,4444,80066,8824,127.79885870000001
1029,4448,32758,1431,12.96054777
1030,4449,42664,1489,39.91529059
1031,4450,57280,1368,81.29308296
1032,4451,28899,259,3.456743987
1033,4453,39225,779,11.52026028
1034,4454,31898,69,1.39560284
1035,4455,37226,923,10.96655379
1036,4456,52302,2851,94.84364604
1037,4457,32548,5948,36.0841316
1038,4459,26576,773,9.594022662999999
1039,4460,41401,1419,13.26738598
1040,4461,45369,3070,69.57980146
1041,4462,35908,4835,4.130124109
1042,4463,31016,2847,19.41767438
1043,4464,29724,684,3.419162305
1044,4468,34495,9521,79.83531503
1045,4469,27663,2702,11211.61826
1046,4471,36306,609,6.342891067
1047,4472,46143,2144,45.90514934
1048,4473,37175,7660,427.1216683
1049,4474,68135,3733,149.3737746
1050,4475,42045,418,17.26559273
1051,4476,47431,1259,31.56970913
1052,4478,33194,316,0.796668112
1053,4479,31206,1343,34.93665617
1054,4481,31005,559,18.04855999
1055,4485,29708,233,5.228787505
1056,4487,25492,964,4.385805278
1057,4488,48852,1202,34.35267219
1058,4489,41458,197,975.2475248
1059,4490,31898,273,1.034118329
1060,4491,31898,140,10.81665765
1061,4492,31898,166,3.5697389360000003
1062,4493,44092,1967,29.45536771
1063,4495,37226,407,9.313927411
1064,4496,50596,3757,105.74162679999999
1065,4497,34942,389,1.6187626659999999
1066,4530,45563,10818,376.1212711
1067,4535,55809,709,33.92019902
1068,4537,51374,2073,123.67997140000001
1069,4538,46250,2080,426.4916956999999
1070,4539,52873,1168,71.49853085
1071,4541,52873,80,43.50190321
1072,4543,47692,2218,178.2958199
1073,4544,51390,724,224.98446239999998
1074,4547,47727,1152,81.67895632
1075,4548,55645,1042,56.07275467
1076,4551,52873,806,48.95232311
1077,4553,55809,1752,60.30565882
1078,4554,52873,710,165.92661840000002
1079,4555,47692,1643,86.74762408
1080,4556,55809,1249,69.10861506
1081,4558,52873,308,74.52213888
1082,4562,53617,2216,77.53131341
1083,4563,47727,1534,79.75045490000001
1084,4564,52873,489,56.33640553
1085,4568,52019,391,78.78299416
1086,4570,46250,2,7.326007326
1087,4571,51390,323,152.5743977
1088,4572,42201,5075,70.98100646
1089,4573,52019,501,61.5252364
1090,4574,50409,1510,39.83958629999999
1091,4575,46250,85,129.3759513
1092,4576,46250,604,118.29220520000001
1093,4578,43799,4450,133.0701833
1094,4579,55645,3072,87.58624622
1095,4605,49144,12974,45.60136938
1096,4606,37604,1272,29.83954209
1097,4607,44532,1182,23.64709413
1098,4609,64057,5222,123.6386021
1099,4611,37332,508,90.43973651
1100,4612,39300,589,107.3055201
1101,4613,44531,183,97.91332263
1102,4614,47008,2579,42.83412779
1103,4616,44434,824,45.97188128
1104,4617,44434,811,31.862648800000002
1105,4619,31215,3121,90.93557879999999
1106,4622,33452,1412,5.490275369
1107,4623,37570,1054,7.743110908999999
1108,4624,44531,184,32.235459000000006
1109,4625,35438,47,22.25378788
1110,4626,30978,507,10.79504322
1111,4627,40000,1636,76.23485555
1112,4628,35614,703,8.090968729
1113,4629,47008,107,47.15733803
1114,4630,39058,1398,15.98426727
1115,4631,30600,1331,364.55765539999993
1116,4634,43550,1923,18.18233392
1117,4635,39300,61,13.73873874
1118,4637,31898,136,1.517620015
1119,4640,48344,2261,81.62749558
1120,4642,44434,123,21.75451008
1121,4643,37604,1018,47.79118351
1122,4644,64057,13,2600.0
1123,4645,46141,73,5.830205255
1124,4646,35438,94,89.18406072
1125,4648,37332,580,16.89238386
1126,4649,37332,1370,48.04151909
1127,4650,40000,235,61.1183355
1128,4652,31038,1690,27.57697893
1129,4653,39300,490,170.969993
1130,4654,34699,3424,34.22870453
1131,4655,39083,1119,52.25553376
1132,4657,37015,363,3.601833661
1133,4658,33186,1353,55.80532068
1134,4660,54464,1309,45.3773356
1135,4662,54464,488,180.27336530000002
1136,4664,43253,1238,34.52507111
1137,4666,37015,1172,18.6037652
1138,4667,31185,1638,54.89644078
1139,4668,38441,1680,17.27168985
1140,4669,44531,204,74.67057101
1141,4671,31185,576,20.43422733
1142,4673,44434,112,37.17225357
1143,4674,39300,484,57.08893607
1144,4675,54464,253,49.40441320000001
1145,4676,44446,1088,45.31067799
1146,4677,43250,274,68.60290436
1147,4679,35476,1767,128.7619325
1148,4680,33186,1131,26.28704242
1149,4681,40000,1043,106.3417618
1150,4683,40000,104,23.47629797
1151,4684,47008,1466,39.65055581
1152,4685,39300,332,23.12460821
1153,4686,31898,114,1.006844778
1154,4691,37015,441,9.385774486
1155,4693,44531,516,35.93314763
1156,4694,44525,2376,18.13131467
1157,4730,33192,9992,42.5842031
1158,4732,35849,1670,3.81253296
1159,4733,36063,221,4.196494693
1160,4734,36605,800,17.72342594
1161,4735,34755,617,12.72532277
1162,4736,40233,9876,59.20224436
1163,4739,34183,1112,4.937898817
1164,4740,34944,1287,33.2446465
1165,4741,34119,3,0.8973975470000001
1166,4742,34944,3496,45.6099152
1167,4743,38732,4676,34.39980578
1168,4745,41148,1082,45.13410921
1169,4746,30475,470,12.74196172
1170,4747,37230,1337,8.208749041
1171,4750,32583,2603,33.20364819
1172,4756,34302,3344,187.6648521
1173,4757,47621,2870,22.21224692
1174,4758,36736,1498,42.63190848
1175,4760,34755,795,7.92582623
1176,4761,36284,529,28.64414122
1177,4762,36667,602,15.13779924
1178,4763,36284,726,20.70972159
1179,4764,34755,66,1.005469143
1180,4765,33419,1262,2.207771987
1181,4766,35676,386,10.56578983
1182,4768,35852,400,1.928110404
1183,4769,36799,9692,127.9353723
1184,4772,40971,762,25.72151899
1185,4773,34324,723,18.53418442
1186,4774,34119,730,4.117756556000001
1187,4776,37129,925,10.81517164
1188,4777,33375,422,4.68306108
1189,4779,36667,398,4.191414971
1190,4780,36684,808,2.659478176
1191,4781,34119,560,11.45944176
1192,4783,36667,426,7.576161767
1193,4785,31293,2504,24.56081843
1194,4786,35676,1970,28.00403713
1195,4787,36736,544,13.51855073
1196,4841,30461,7297,568.2579238
1197,4843,44251,4851,262.3722213
1198,4847,50409,1536,69.94535519
1199,4848,48538,566,39.6108895
1200,4849,48538,3684,60.27289683
1201,4851,46141,75,32.299741600000004
1202,4852,52873,69,81.17647059
1203,4853,46141,354,31.13456464
1204,4854,48707,1580,177.98805900000002
1205,4855,39777,307,133.1887202
1206,4856,69554,3330,153.8888119
1207,4858,48707,1533,134.68634690000002
1208,4859,40295,724,109.11831200000002
1209,4860,39777,1591,89.20161471
1210,4861,51006,2781,254.27448109999997
1211,4862,50409,3592,55.26323887
1212,4863,46141,1165,49.98283851
1213,4864,51006,4751,102.233603
1214,4901,41373,26248,333.058407
1215,4910,51488,2041,52.56651299
1216,4911,36555,2136,33.50956183
1217,4912,33848,1048,17.58359759
1218,4915,39499,8806,120.55582179999999
1219,4917,56379,2849,71.73792617
1220,4918,56379,349,97.56779424
1221,4920,32343,1713,6.729628437000001
1222,4921,38687,1593,33.58846227
1223,4922,35360,1164,29.92980381
1224,4923,41800,482,22.56765615
1225,4924,43807,2275,55.2774808
1226,4925,33194,75,1.319238008
1227,4926,53673,52,477.06422019999997
1228,4927,34338,3486,79.45661341
1229,4928,36417,2198,56.79880097
1230,4929,36984,837,42.09414605
1231,4930,37600,4295,79.56208436
1232,4932,47500,1181,32.54429717
1233,4933,35104,65,698.9247312000001
1234,4936,37237,261,0.591670369
1235,4937,46685,6645,127.56522240000001
1236,4938,38553,9869,80.42080559
1237,4939,41490,1105,29.33368728
1238,4940,37989,118,243.29896910000002
1239,4941,42859,1751,27.28094229
1240,4942,33171,1326,9.190590388
1241,4943,32136,1792,48.26156042
1242,4944,46685,42,26.1356565
1243,4945,3738,1242,1.345265251
1244,4949,37682,913,35.11538462
1245,4950,35270,4855,93.58134156
1246,4951,38687,906,22.48696947
1247,4952,37682,1829,60.57093655
1248,4953,35113,3228,109.68026909999999
1249,4955,40305,1362,30.564157799999997
1250,4956,42431,760,20.03110092
1251,4957,42009,4265,52.36662779
1252,4958,34788,1954,35.58485549
1253,4961,35321,972,3.3229633169999997
1254,4962,50389,125,1524.390244
1255,4963,47082,7238,141.9215686
1256,4964,45369,221,2.380542031
1257,4965,36984,1976,49.22647667
1258,4966,42237,1682,8.42782485
1259,4967,40015,4230,87.13923738
1260,4969,47500,1362,45.84932337
1261,4970,47160,1620,7.026431527000001
1262,4971,41800,2005,44.76345694
1263,4973,37682,1389,36.82982447
1264,4974,44347,2611,91.33202742
1265,4975,46685,48,872.7272727
1266,4976,32826,9903,99.44867894
1267,4978,42838,799,52.87188989
1268,4979,31340,1064,24.26675181
1269,4981,44347,2316,61.26335837
1270,4982,37237,630,11.80394214
1271,4983,31691,1752,11.65901378
1272,4984,42959,523,22.17135105
1273,4985,33194,114,0.568686335
1274,4986,36570,1721,31.07339532
1275,4987,35360,1030,29.49345703
1276,4988,35623,2134,42.86603861
1277,4989,50389,4215,95.40732022
1278,4992,37792,103,1745.7627120000002
1279,5001,50513,9123,211.1219106
1280,5031,56378,218,21.85682775
1281,5032,47983,2664,38.08380152
1282,5033,46075,2744,94.8824343
1283,5034,61010,310,54.57746479
1284,5035,58256,638,19.97557845
1285,5036,50640,1037,31.075816600000003
1286,5037,58256,560,53.82027871
1287,5038,49363,1230,31.030828999999997
1288,5039,48125,1110,25.16949729
1289,5040,47602,471,44.30439281
1290,5041,49226,354,60.18361102
1291,5042,48983,605,25.41910004
1292,5043,69667,937,114.5196773
1293,5045,57135,1758,34.00584173
1294,5046,49402,1139,19.05128291
1295,5048,62212,2429,88.24704814
1296,5050,61786,146,337.962963
1297,5051,48009,1549,32.25336276
1298,5052,62212,348,134.155744
1299,5053,56378,332,38.02542664
1300,5055,86458,3363,81.93645843
1301,5056,58256,567,13.24240372
1302,5058,64997,346,84.349098
1303,5059,52356,874,165.279879
1304,5060,49700,4415,63.53797887
1305,5061,49230,1679,64.87885931
1306,5062,58256,702,16.45646772
1307,5065,56378,1064,33.05066319
1308,5067,56378,258,15.68579767
1309,5068,40141,3125,60.72087827
1310,5069,48772,555,46.21149042
1311,5070,49363,484,35.36719035
1312,5071,72355,324,16.78495571
1313,5072,49363,526,20.08093457
1314,5075,68061,1113,43.41212263
1315,5076,48125,412,14.28918253
1316,5077,49363,1215,28.75943854
1317,5079,49363,730,20.00602921
1318,5081,48009,550,59.12071375
1319,5083,53668,151,209.7222222
1320,5084,53068,140,58.99705015
1321,5086,49442,793,32.41630217
1322,5089,48659,4979,121.29997320000001
1323,5091,72113,3288,49.02194656
1324,5101,37968,4643,135.01802949999998
1325,5141,50602,112,113.36032390000001
1326,5142,48274,680,25.26847757
1327,5143,45893,4343,45.78229428
1328,5146,49816,750,16.95221735
1329,5148,50715,1140,42.31311707
1330,5149,46105,2092,47.49579985
1331,5150,39984,831,347.4080268
1332,5151,59811,1553,55.85527262
1333,5152,60370,448,11.00169446
1334,5153,48274,687,54.6800382
1335,5154,52404,661,249.43396230000002
1336,5155,49285,828,19.94123597
1337,5156,41948,9226,152.847037
1338,5158,50617,1049,91.90467847
