ZIP_CODE,POPULATION,POPULATION_DENSITY_PER_SQ_MILE
62957,996,23.38467318
62958,2262,49.37570942
62959,26948,199.245841
62960,11603,99.75583335
62961,65,290.1785714
62962,82,2.088959087
62963,611,132.8549685
62964,1456,55.37595558
62965,125,195.6181534
62966,15607,137.8758967
62967,326,50.19245574
62969,731,36.88938232
62970,639,23.07775651
62972,1205,18.07680768
62974,1401,52.42282507
62975,279,12.04403194
62976,469,17.81644127
62977,700,35.51857114
62979,1230,16.11001965
62982,1328,170.4749679
62983,1504,74.48494453
62984,1841,23.24054788
62985,845,12.58620433
62987,1174,14.32878083
62988,2110,33.89667138
62990,1109,25.85443186
62992,1032,29.6867359
62994,755,20.22122827
62995,5284,48.64352325
62996,535,21.09871042
62997,599,1726.224784
62998,419,9.036209537
62999,1829,852.6806527
63005,17753,511.2307781
63010,35439,1629.004826
63011,36347,2520.771205
63012,9973,349.5251113
63013,1589,42.42310978
63014,779,20.12815875
63015,2076,123.6229381
63016,7582,332.2815321
63017,41470,2117.220606
63019,4449,1356.816102
63020,20714,146.3380172
63021,56261,2580.306366
63023,5831,83.00946687
63025,13854,346.358659
63026,44124,1744.1695
63028,26413,216.0042525
63030,407,20.81309128
63031,48212,3285.315162
63033,43000,3478.120197
63034,17761,948.6193452
63036,1064,39.59069767
63037,3241,39.50463792
63038,6914,330.3550098
63039,726,189.6551724
63040,8512,1876.957001
63041,534,38.69565217
63042,19602,1608.96331
63043,22367,1585.300163
63044,10568,698.2952293
63045,3,1.675977654
63047,31,141.5525114
63048,3357,984.1688654
63049,15896,629.519623
63050,15716,174.4729509
63051,14495,312.8980032
63052,26431,811.7379687
63053,62,2480
63055,2449,89.08370012
63056,2002,34.23275538
63057,56,1098.039216
63060,2461,51.61168551
63061,95,45.54170662
63068,4909,54.37045898
63069,15647,226.1421283
63070,7438,547.3544779
63071,1103,27.74633361
63072,3194,77.34217982
63073,301,43.87755102
63074,15164,3946.902655
63077,11798,135.9388863
63079,58,67.99531067
63080,13987,53.66241061
63084,17414,231.8774967
63087,769,58.13865578
63088,8269,1385.092127
63089,5965,164.4700562
63090,21524,263.4677765
63091,1264,26.14162806
63101,2620,6949.602122
63102,2316,1552.27882
63103,6900,3195.924039
63104,18656,5398.148148
63105,17667,6646.726862
63106,11883,5267.287234
63107,11912,4961.266139
63108,21568,9628.571429
63109,26946,7545.785494
63110,17107,2731.438608
63111,20313,6275.254866
63112,20368,6157.19468
63113,13167,5187.943262
63114,36201,4105.818306
63115,20775,4866.479269
63116,43540,7909.173479
63117,9163,3889.219015
63118,26704,7961.836613
63119,33969,4048.265999
63120,10296,4259.826231
63121,26602,3705.530018
63122,38495,2718.95748
63123,49308,3926.734093
63124,10417,1190.106249
63125,32201,3241.820195
63126,15112,3253.390743
63127,4939,784.7156022
63128,29356,1954.851169
63129,52718,2523.116684
63130,30084,5973.788721
63131,16769,1204.84265
63132,13988,2658.304827
63133,8161,2732.172749
63134,13638,1659.527866
63135,21334,3400.382531
63136,48560,4588.490976
63137,20654,2775.702191
63138,20175,1099.275323
63139,22789,5856.849139
63140,294,584.4930417
63141,20593,1456.364922
63143,9678,4910.197869
63144,8825,3753.721821
63146,29262,2091.188451
63147,11373,1937.808826
63155,0,0
63301,48514,548.9313072
63303,45834,2309.017632
63304,40336,966.085457
63330,125,4.091385179
63332,1292,24.0260344
63333,783,17.87263182
63334,8569,49.12065487
63336,1146,15.87433511
63339,1145,13.54116158
63341,3530,64.46428898
63343,4546,41.09341384
63344,1663,21.1782385
63345,393,19.12129616
63347,3078,81.59694608
63348,6059,113.2396367
63349,1934,53.63432153
63350,562,23.33208785
63351,1768,31.96181937
63352,1078,10.19944745
63353,4593,54.50014832
63357,5534,43.62804998
63359,1296,9.11059247
63361,4525,28.47434163
63362,6350,172.4325205
63363,1719,19.74386952
63366,46175,671.5875209
63367,19433,1452.391629
63368,43360,2630.110397
63369,2258,69.73871147
63370,33,137.5
63373,603,36.3318672
63376,70828,1705.178516
63377,2462,18.64883085
63379,23348,172.3048766
63381,532,19.69932608
63382,4897,42.49060729
63383,15770,99.41059665
63384,1955,23.27547206
63385,35750,533.351236
63386,538,17.30404297
63387,73,784.9462366
63388,710,11.58143708
63389,6336,156.0937154
63390,9760,126.7351417
63401,22067,211.4507474
63430,639,12.18907371
63431,334,7.158165452
63432,513,5.78028169
63433,68,5.434782609
63434,687,10.70610419
63435,4219,29.9438597
63436,1155,13.68953787
63437,1503,12.14476757
63438,466,33.75588555
63439,127,6.295543548
63440,1407,15.69261655
63441,1121,12.46525075
63443,440,9.07422302
63445,3911,23.56123451
63446,691,6.340263887
63447,1133,13.30764984
63448,1520,30.81914031
63450,132,5.197873597
63451,244,4.231042675
63452,1167,12.15726311
63453,519,8.561389617
63454,946,24.94396836
63456,4271,23.15645654
63457,337,9.774915884
63458,197,6.540504648
63459,4153,29.95182322
63460,328,3.837110001
63461,5876,37.10439241
63462,1458,11.93712134
63463,652,13.83554377
63464,21,16.39344262
63465,407,9.12822123
63467,75,355.450237
63468,2644,18.81703212
63469,1194,8.952403803
63471,639,13.1087679
63472,587,253.8927336
63473,262,3.828226596
63474,479,7.156089399
63501,21532,104.7989876
63530,868,8.710049671
63531,532,6.402927052
63532,1322,25.83797518
63533,805,12.18220339
63534,804,10.87809498
63535,114,4.350148821
63536,851,11.23209925
63537,1916,14.67783081
63538,283,4.962039521
63539,206,4.783466852
63540,150,17.24336131
63541,409,10.67160674
63543,352,9.077545968
63544,818,6.684262566
63545,1111,9.706023675
63546,1715,15.05667103
63547,459,6.75446987
63548,1287,16.79455058
63549,2742,18.97210229
63551,338,9.803921569
63552,7926,61.38951282
63555,3201,16.13919743
63556,3779,15.64589518
63557,291,2.798668949
63558,742,6.571314706
63559,1420,12.85195811
63560,239,5.624588158
63561,1206,14.09982112
63563,575,7.73993808
63565,3805,13.92523193
63566,125,4.156967077
63567,192,17.32226633
63601,16656,294.6243787
63620,1619,8.271640891
63621,1228,18.71380677
63622,1011,22.56646057
63623,882,8.756167539
63624,3757,60.71919192
63625,457,5.68627207
63626,1037,65.67863703
63627,2937,40.37002419
63628,16014,137.2918846
63629,1314,5.076102913
63630,4062,60.95072325
63631,849,20.43370478
63633,645,6.590172979
63636,608,16.28542347
63637,1329,79.76712082
63638,2920,8.797088525
63640,26335,126.4136633
63645,11420,29.99225244
63648,1628,55.26324722
63650,4401,39.88363874
63653,1206,834.6020761
63654,706,9.441279521
63655,1523,10.37176265
63656,531,8.263305322
63660,4276,114.5459416
63662,1185,18.08856528
63663,723,1041.786744
63664,8920,30.33033544
63665,241,3.484320557
63666,93,32.7234342
63670,11295,43.63193881
63673,47,0.429914749
63674,132,39.03015967
63675,144,11.02856705
63701,36812,284.7132526
63703,8182,634.4111034
63730,3430,28.47040074
63732,834,21.94852361
63735,847,14.05809129
63736,3310,49.04139627
63738,76,264.8083624
63739,464,32.20656625
63740,5339,59.87439722
63742,64,207.7922078
63743,122,19.62676963
63744,111,909.8360656
63745,66,12.79317697
63746,65,51.54639175
63747,469,23.21897124
63748,1015,13.90125317
63750,43,4.784156653
63751,1249,13.9280736
63755,24006,140.4861948
63758,170,412.6213592
63760,614,20.88932739
63763,223,8.897578103
63764,5984,30.92858103
63766,1288,25.61043506
63767,655,491.0044978
63769,1389,26.56593669
63770,192,100.3134796
63771,2862,29.13006748
63774,76,22.99546142
63775,16710,47.88130251
63780,6740,124.9397546
63781,1272,19.8106155
63782,274,17.78758764
63783,132,27.07136998
63784,279,328.2352941
63785,1000,20.78267556
63787,719,12.70116059
63801,23123,110.2365583
63820,226,468.879668
63821,970,26.26590848
63822,2867,43.36121236
63823,1247,31.28449574
63824,164,1822.222222
63825,4409,44.86435883
63826,84,26.94034638
63827,829,9.368819574
63828,345,352.0408163
63829,1120,46.81100059
63830,7102,103.3905461
63833,242,2.95872457
63834,7135,28.66509447
63837,1653,72.86753361
63839,485,299.382716
63841,13123,98.41831722
63845,5814,28.48436153
63846,1554,14.12419109
63847,64,35.63474388
63848,1592,21.90032053
63849,186,9.994089517
63851,4225,45.62093056
63852,1488,29.17933131
63853,244,156.8123393
63855,1117,14.21228084
63857,12956,118.3585471
63860,131,19.53183241
63862,1705,28.88263992
63863,6359,107.1115753
63866,488,76.5370138
63867,1019,11.35262202
63868,838,527.375708
63869,3783,42.1682718
63870,1097,13.0920982
63873,4947,24.74155651
63874,350,307.8276165
63876,2374,40.80720572
63877,3931,28.49872405
63878,138,257.4626866
63879,773,33.69072524
63880,117,745.2229299
63882,431,947.2527473
63901,34665,110.6800766
63902,0,0
63932,1254,23.98485167
63933,3719,36.68738285
63934,201,17.05992191
63935,10158,21.44214126
63936,754,9.708112841
63937,2922,15.50642652
63939,1430,39.05503209
63940,1393,25.26113448
63941,371,2.459250028
63942,652,7.706673601
63943,915,15.99706283
63944,1844,10.21759488
63945,1163,43.17321256
63951,331,12.46141104
63952,408,7.349365036
63953,1635,29.13711373
63954,1219,12.05963534
63955,288,37.33955659
63956,1133,14.88380647
63957,5440,28.39203979
63960,3326,28.02494102
63961,1610,18.32898826
63962,41,2277.777778
63964,784,12.25478703
63965,2697,12.79788173
63966,2601,39.3989427
63967,1906,16.78703541
64001,656,16.64467675
64011,3106,98.80077616
64012,27260,571.6202898
64014,24797,2057.671563
64015,31217,1372.417128
64016,4713,144.9841573
64017,464,24.00413864
64018,890,37.97900486
64019,2368,28.09582003
64020,3608,33.82426009
64021,633,17.51279568
64022,183,18.09373146
64024,16230,230.3075024
64029,16574,582.8322256
64030,24422,1659.441462
64034,7612,376.5520653
64035,971,15.41147528
64036,389,20.77991453
64037,6150,61.44715545
64040,6574,38.35830649
64048,4140,88.4067565
64050,22178,1681.680315
64052,20911,3211.148649
64053,5319,1676.860025
64054,3731,1850.694444
64055,33858,2767.759339
64056,16576,796.1957827
64057,14141,933.091389
64058,6659,188.9828584
64060,13042,229.4268726
64061,3387,52.459575
64062,6121,68.99622386
64063,20374,3252.554278
64064,16223,933.0534307
64065,27,37.65690377
64066,38,22.98850575
64067,5789,79.01561476
64068,36280,420.252754
64070,3309,84.05730834
64071,828,22.62789681
64072,239,274.7126437
64074,638,28.47197429
64075,11810,233.0951723
64076,9512,78.55963
64077,1940,27.17810062
64078,8902,159.7143729
64079,12485,133.0115912
64080,12866,104.559972
64081,23144,1622.3188
64082,14456,750.2594976
64083,20995,737.1063441
64084,1556,31.64981795
64085,8803,51.97772805
64086,21925,585.9009647
64088,1378,49.58618208
64089,11470,179.3588741
64090,116,983.0508475
64092,44,7.570543703
64093,27608,147.6608422
64096,1171,27.56915833
64097,1410,41.49011299
64098,2892,39.45106813
64101,339,843.2835821
64102,0,0
64105,3505,4654.714475
64106,7701,5000.649351
64108,7584,2088.105727
64109,9931,4792.953668
64110,15318,5052.110818
64111,16318,5994.856723
64112,8147,5523.389831
64113,11328,4540.280561
64114,23158,3307.81317
64116,15318,1411.146937
64117,14017,2328.792158
64118,40191,3136.980955
64119,27341,2037.028759
64120,369,45.04944451
64123,10387,6306.618094
64124,12639,7421.608925
64125,1953,1182.20339
64126,6514,2617.115307
64127,17332,4141.457587
64128,11613,3790.143603
64129,9486,910.0153492
64130,20492,2847.297485
64131,21465,2885.468477
64132,13810,1354.984301
64133,33780,2028.706985
64134,21973,1844.610477
64136,2153,454.9873204
64137,10554,1456.728778
64138,25294,1887.752817
64139,1762,431.0176125
64145,5389,818.8725118
64146,1376,285.7736241
64147,769,235.9619515
64149,343,40.15923194
64150,3048,547.3154965
64151,24134,1833.054838
64152,26024,875.5214641
64153,5358,146.3015045
64154,9257,665.1577208
64155,21901,1970.223102
64156,5404,382.9636454
64157,16122,1460.723023
64158,5161,1704.988437
64161,388,24.56784651
64163,689,80.07903301
64164,302,29.34603051
64165,112,26.28490965
64166,278,56.15027267
64167,353,257.6642336
64192,15,60.72874494
64401,1417,37.71124418
64402,2388,17.59712315
64420,53,93.30985915
64421,952,34.52402539
64422,337,10.34630971
64423,761,10.20503949
64424,4585,25.97130412
64426,356,6.829343155
64427,606,9.884195074
64428,898,9.262506447
64429,13158,83.84095833
64430,764,18.56080851
64431,382,7.813938266
64432,141,671.4285714
64433,210,280
64434,518,14.74061637
64436,781,24.35905433
64437,792,5.102040816
64438,270,5.78778135
64439,1642,30.83104886
64440,737,19.555815
64441,178,3.483706821
64442,882,10.59370383
64443,1096,22.52131922
64444,1340,38.30650925
64445,312,7.389687596
64446,1117,7.646495071
64448,1104,28.97713851
64449,451,11.3644954
64451,446,9.646163163
64453,217,5.770509241
64454,2667,40.54054054
64455,368,7.041714504
64456,1459,8.646130871
64457,329,8.255545518
64458,145,2.383653072
64459,472,19.13797997
64461,897,11.62459178
64463,1643,11.9152948
64465,4251,44.54667393
64466,541,9.271477781
64467,186,4.208144796
64468,16023,110.789208
64469,2339,19.1878589
64470,1631,21.48314015
64471,483,11.54259768
64473,1457,13.31140651
64474,820,13.77965988
64475,468,6.614934487
64476,379,12.6211329
64477,3404,37.70909494
64479,906,13.24232281
64480,307,10.87187478
64481,1088,8.645075168
64482,2101,17.0607724
64483,709,19.16993376
64484,1229,16.9786558
64485,8124,78.7117777
64486,455,7.775252482
64487,757,5.61160572
64489,2198,17.57022494
64490,2056,22.2287092
64491,1875,16.62278252
64492,1782,58.90519635
64493,460,16.77301732
64494,1018,16.94379255
64496,154,4.587292604
64497,598,14.36119116
64498,375,5.013972269
64499,119,11.5209604
64501,12503,3462.475768
64503,12921,854.5634921
64504,10763,233.6886901
64505,13161,291.5014729
64506,24030,2184.545455
64507,13738,241.9386084
64601,12438,51.85438415
64620,466,25.50350263
64622,600,9.135757354
64623,609,8.66916255
64624,1662,14.45657374
64625,644,9.440600446
64628,6144,40.31416704
64630,602,5.970504518
64631,902,11.80921957
64632,629,6.509837202
64633,5216,22.57881591
64635,515,8.776414451
64636,299,12.4288149
64637,667,8.09318692
64638,521,7.907117924
64639,240,5.981010292
64640,3140,22.39066723
64641,666,8.791614964
64642,855,7.548602405
64643,1072,9.780218778
64644,3024,27.48990946
64645,195,4.42950276
64646,297,5.173585103
64647,379,7.456226638
64648,2129,18.20607325
64649,864,23.56727858
64650,727,17.76897883
64651,570,13.17614424
64652,441,9.735529162
64653,687,7.438768218
64654,52,18.72524307
64655,264,3.674679509
64656,240,11.89414213
64657,323,4.957713619
64658,3277,34.64425415
64659,964,13.05843786
64660,513,6.444075972
64661,916,8.87717326
64664,350,6.878254888
64667,395,4.425423216
64668,1416,9.248856956
64670,1090,8.561240359
64671,2062,24.23259531
64672,251,3.591152316
64673,2492,10.41344555
64674,428,7.280521204
64676,215,7.636299059
64679,805,9.213794366
64681,192,4.380161518
64682,378,10.69488456
64683,8144,35.6113708
64686,271,167.1807526
64688,548,9.189696807
64689,683,19.83043958
64701,14385,122.6081398
64720,3843,29.36255071
64722,525,13.74381528
64723,665,14.73129237
64724,1859,15.14731765
64725,2271,38.50000848
64726,467,10.5460458
64728,594,7.760952219
64730,7109,24.95953599
64733,1159,15.85455938
64734,2004,46.80274651
64735,13258,50.36659955
64738,1149,14.30616946
64739,997,19.48140766
64740,1884,19.58908667
64741,351,10.73131955
64742,2193,28.95355285
64743,292,983.1649832
64744,7836,31.36206455
64745,117,37.24928367
64746,1428,46.0600587
64747,3910,32.54888576
64748,1493,13.98778294
64750,423,13.55117732
64752,735,10.93261937
64755,2596,17.19831727
64756,742,11.81603924
64759,8244,31.25864978
64761,1493,20.8130036
64762,1604,12.19391673
64763,1568,19.44323889
64765,44,458.3333333
64767,821,14.41311752
64769,611,15.56251751
64770,1056,9.166825813
64771,610,14.96455119
64772,13596,98.15756036
64776,3942,16.42917575
64778,702,6.010068148
64779,2693,14.09859066
64780,639,6.544717113
64781,106,101.7274472
64783,775,12.38909759
64784,1500,13.55295138
64788,1415,13.47529212
64790,861,10.81386586
64801,34753,591.8829621
64804,37521,411.5227691
64830,639,449.3670886
64831,5879,49.96897657
64832,731,10.31073247
64833,125,641.025641
64834,9556,301.7747742
64835,1899,790.591174
64836,23940,131.4582864
64840,2813,55.26739754
64841,384,994.8186528
64842,829,37.15489423
64843,3259,57.17945119
64844,4680,71.74392936
64847,437,111.1676418
64848,744,16.38261329
64849,186,473.2824427
64850,24063,117.4859386
64854,4170,61.77869302
64855,2795,64.51091723
64856,4251,42.20318286
64857,424,704.3189369
64858,166,410.8910891
64859,1358,26.30814235
64861,1179,20.73805671
64862,3337,39.85381758
64863,1828,58.91832656
64865,5997,77.21624928
64866,1484,26.30645962
64867,1440,25.00260444
64870,14325,421.2120321
64873,1072,24.96681184
64874,760,368.2170543
65001,414,22.27483052
65010,5704,93.85283665
65011,2374,29.66313475
65013,3515,28.57142857
65014,2252,17.20528688
65016,1376,27.37654689
65017,1549,26.57767407
65018,7714,47.21479242
65020,14286,114.4876665
65023,1730,32.15972041
65024,1086,10.82665391
65025,786,16.66030777
65026,11551,80.11402255
65032,1792,31.25599567
65034,679,19.79534124
65035,1826,22.83784629
65037,4938,60.61052399
65039,2328,39.48573561
65040,1208,28.85947728
65041,5725,24.3766393
65043,9452,180.398893
65046,1194,16.02103935
65047,1351,41.72972973
65048,154,7.717750827
65049,6618,340.6248392
65050,755,32.79899214
65051,4874,40.29297973
65052,3446,66.8814533
65053,1425,40.58788345
65054,835,32.97918559
65058,1017,10.67268339
65059,867,23.6175429
65061,746,14.63232842
65062,49,12.37998989
65063,3412,39.0415818
65064,578,31.89493433
65065,6414,410.0760821
65066,6703,33.58855894
65067,379,8.58689988
65068,827,18.49822175
65069,645,8.596332232
65072,1847,97.77142555
65074,3061,33.31338086
65075,784,17.16212075
65076,829,32.05351274
65077,561,19.28762979
65078,3743,24.5982979
65079,4729,156.2427727
65080,1015,24.10983634
65081,3928,59.62084301
65082,1127,16.73348181
65083,375,24.89709202
65084,6797,40.2646794
65085,1240,22.14720749
65101,30587,230.3602226
65109,38090,463.630167
65201,39417,460.8666168
65202,46547,312.6708717
65203,53307,689.5583784
65215,203,22555.55556
65230,703,10.26817013
65231,3334,26.91249001
65232,249,10.08056354
